0.110000	-0.50
0.110150	 2.50
0.110150	 2.50
0.110150	-0.50
0.115000	-0.50
0.115150	 2.50
0.115150	 2.50
0.115150	-0.50
0.122000	-0.50
0.122150	 2.50
0.122150	 2.50
0.122150	-0.50
0.124000	-0.50
0.124150	 2.50
0.124150	 2.50
0.124150	-0.50
0.128000	-0.50
0.128150	 2.50
0.128150	 2.50
0.128150	-0.50
0.132000	-0.50
0.132150	 2.50
0.132150	 2.50
0.132150	-0.50
0.136000	-0.50
0.136150	 2.50
0.136150	 2.50
0.136150	-0.50
0.148000	-0.50
0.148150	 2.50
0.148150	 2.50
0.148150	-0.50
0.154000	-0.50
0.154150	 2.50
0.154150	 2.50
0.154150	-0.50
0.157000	-0.50
0.157150	 2.50
0.157150	 2.50
0.157150	-0.50
0.159000	-0.50
0.159150	 2.50
0.159150	 2.50
0.159150	-0.50
0.161000	-0.50
0.161150	 2.50
0.161150	 2.50
0.161150	-0.50
0.163000	-0.50
0.163150	 2.50
0.163150	 2.50
0.163150	-0.50
0.165000	-0.50
0.165150	 2.50
0.165150	 2.50
0.165150	-0.50
0.170000	-0.50
0.170150	 2.50
0.170150	 2.50
0.170150	-0.50
0.175000	-0.50
0.175150	 2.50
0.175150	 2.50
0.175150	-0.50
0.177000	-0.50
0.177150	 2.50
0.177150	 2.50
0.177150	-0.50
0.180000	-0.50
0.180150	 2.50
0.180150	 2.50
0.180150	-0.50
0.182000	-0.50
0.182150	 2.50
0.182150	 2.50
0.182150	-0.50
0.188000	-0.50
0.188150	 2.50
0.188150	 2.50
0.188150	-0.50
0.191000	-0.50
0.191150	 2.50
0.191150	 2.50
0.191150	-0.50
0.193000	-0.50
0.193150	 2.50
0.193150	 2.50
0.193150	-0.50
0.197000	-0.50
0.197150	 2.50
0.197150	 2.50
0.197150	-0.50
0.200000	-0.50
0.200150	 2.50
0.200150	 2.50
0.200150	-0.50
0.202000	-0.50
0.202150	 2.50
0.202150	 2.50
0.202150	-0.50
0.205000	-0.50
0.205150	 2.50
0.205150	 2.50
0.205150	-0.50
0.209000	-0.50
0.209150	 2.50
0.209150	 2.50
0.209150	-0.50
0.213000	-0.50
0.213150	 2.50
0.213150	 2.50
0.213150	-0.50
0.216000	-0.50
0.216150	 2.50
0.216150	 2.50
0.216150	-0.50
0.223000	-0.50
0.223150	 2.50
0.223150	 2.50
0.223150	-0.50
0.231000	-0.50
0.231150	 2.50
0.231150	 2.50
0.231150	-0.50
0.234000	-0.50
0.234150	 2.50
0.234150	 2.50
0.234150	-0.50
0.241000	-0.50
0.241150	 2.50
0.241150	 2.50
0.241150	-0.50
0.243000	-0.50
0.243150	 2.50
0.243150	 2.50
0.243150	-0.50
0.245000	-0.50
0.245150	 2.50
0.245150	 2.50
0.245150	-0.50
0.249000	-0.50
0.249150	 2.50
0.249150	 2.50
0.249150	-0.50
0.253000	-0.50
0.253150	 2.50
0.253150	 2.50
0.253150	-0.50
0.258000	-0.50
0.258150	 2.50
0.258150	 2.50
0.258150	-0.50
0.264000	-0.50
0.264150	 2.50
0.264150	 2.50
0.264150	-0.50
0.267000	-0.50
0.267150	 2.50
0.267150	 2.50
0.267150	-0.50
0.273000	-0.50
0.273150	 2.50
0.273150	 2.50
0.273150	-0.50
0.278000	-0.50
0.278150	 2.50
0.278150	 2.50
0.278150	-0.50
0.282000	-0.50
0.282150	 2.50
0.282150	 2.50
0.282150	-0.50
0.287000	-0.50
0.287150	 2.50
0.287150	 2.50
0.287150	-0.50
0.289000	-0.50
0.289150	 2.50
0.289150	 2.50
0.289150	-0.50
0.292000	-0.50
0.292150	 2.50
0.292150	 2.50
0.292150	-0.50
0.296000	-0.50
0.296150	 2.50
0.296150	 2.50
0.296150	-0.50
0.298000	-0.50
0.298150	 2.50
0.298150	 2.50
0.298150	-0.50
0.301000	-0.50
0.301150	 2.50
0.301150	 2.50
0.301150	-0.50
0.304000	-0.50
0.304150	 2.50
0.304150	 2.50
0.304150	-0.50
0.307000	-0.50
0.307150	 2.50
0.307150	 2.50
0.307150	-0.50
0.310000	-0.50
0.310150	 2.50
0.310150	 2.50
0.310150	-0.50
0.313000	-0.50
0.313150	 2.50
0.313150	 2.50
0.313150	-0.50
0.318000	-0.50
0.318150	 2.50
0.318150	 2.50
0.318150	-0.50
0.323000	-0.50
0.323150	 2.50
0.323150	 2.50
0.323150	-0.50
0.329000	-0.50
0.329150	 2.50
0.329150	 2.50
0.329150	-0.50
0.332000	-0.50
0.332150	 2.50
0.332150	 2.50
0.332150	-0.50
0.335000	-0.50
0.335150	 2.50
0.335150	 2.50
0.335150	-0.50
0.337000	-0.50
0.337150	 2.50
0.337150	 2.50
0.337150	-0.50
0.339000	-0.50
0.339150	 2.50
0.339150	 2.50
0.339150	-0.50
0.347000	-0.50
0.347150	 2.50
0.347150	 2.50
0.347150	-0.50
0.350000	-0.50
0.350150	 2.50
0.350150	 2.50
0.350150	-0.50
0.354000	-0.50
0.354150	 2.50
0.354150	 2.50
0.354150	-0.50
0.358000	-0.50
0.358150	 2.50
0.358150	 2.50
0.358150	-0.50
0.362000	-0.50
0.362150	 2.50
0.362150	 2.50
0.362150	-0.50
0.365000	-0.50
0.365150	 2.50
0.365150	 2.50
0.365150	-0.50
0.367000	-0.50
0.367150	 2.50
0.367150	 2.50
0.367150	-0.50
0.372000	-0.50
0.372150	 2.50
0.372150	 2.50
0.372150	-0.50
0.375000	-0.50
0.375150	 2.50
0.375150	 2.50
0.375150	-0.50
0.380000	-0.50
0.380150	 2.50
0.380150	 2.50
0.380150	-0.50
0.383000	-0.50
0.383150	 2.50
0.383150	 2.50
0.383150	-0.50
0.385000	-0.50
0.385150	 2.50
0.385150	 2.50
0.385150	-0.50
0.393000	-0.50
0.393150	 2.50
0.393150	 2.50
0.393150	-0.50
0.396000	-0.50
0.396150	 2.50
0.396150	 2.50
0.396150	-0.50
0.399000	-0.50
0.399150	 2.50
0.399150	 2.50
0.399150	-0.50
0.402000	-0.50
0.402150	 2.50
0.402150	 2.50
0.402150	-0.50
0.405000	-0.50
0.405150	 2.50
0.405150	 2.50
0.405150	-0.50
0.408000	-0.50
0.408150	 2.50
0.408150	 2.50
0.408150	-0.50
0.411000	-0.50
0.411150	 2.50
0.411150	 2.50
0.411150	-0.50
0.416000	-0.50
0.416150	 2.50
0.416150	 2.50
0.416150	-0.50
0.418000	-0.50
0.418150	 2.50
0.418150	 2.50
0.418150	-0.50
0.422000	-0.50
0.422150	 2.50
0.422150	 2.50
0.422150	-0.50
0.432000	-0.50
0.432150	 2.50
0.432150	 2.50
0.432150	-0.50
0.434000	-0.50
0.434150	 2.50
0.434150	 2.50
0.434150	-0.50
0.438000	-0.50
0.438150	 2.50
0.438150	 2.50
0.438150	-0.50
0.443000	-0.50
0.443150	 2.50
0.443150	 2.50
0.443150	-0.50
0.448000	-0.50
0.448150	 2.50
0.448150	 2.50
0.448150	-0.50
0.450000	-0.50
0.450150	 2.50
0.450150	 2.50
0.450150	-0.50
0.456000	-0.50
0.456150	 2.50
0.456150	 2.50
0.456150	-0.50
0.459000	-0.50
0.459150	 2.50
0.459150	 2.50
0.459150	-0.50
0.464000	-0.50
0.464150	 2.50
0.464150	 2.50
0.464150	-0.50
0.467000	-0.50
0.467150	 2.50
0.467150	 2.50
0.467150	-0.50
0.471000	-0.50
0.471150	 2.50
0.471150	 2.50
0.471150	-0.50
0.473000	-0.50
0.473150	 2.50
0.473150	 2.50
0.473150	-0.50
0.475000	-0.50
0.475150	 2.50
0.475150	 2.50
0.475150	-0.50
0.479000	-0.50
0.479150	 2.50
0.479150	 2.50
0.479150	-0.50
0.482000	-0.50
0.482150	 2.50
0.482150	 2.50
0.482150	-0.50
0.486000	-0.50
0.486150	 2.50
0.486150	 2.50
0.486150	-0.50
0.490000	-0.50
0.490150	 2.50
0.490150	 2.50
0.490150	-0.50
0.494000	-0.50
0.494150	 2.50
0.494150	 2.50
0.494150	-0.50
0.496000	-0.50
0.496150	 2.50
0.496150	 2.50
0.496150	-0.50
0.506000	-0.50
0.506150	 2.50
0.506150	 2.50
0.506150	-0.50
0.515000	-0.50
0.515150	 2.50
0.515150	 2.50
0.515150	-0.50
0.517000	-0.50
0.517150	 2.50
0.517150	 2.50
0.517150	-0.50
0.519000	-0.50
0.519150	 2.50
0.519150	 2.50
0.519150	-0.50
0.521000	-0.50
0.521150	 2.50
0.521150	 2.50
0.521150	-0.50
0.524000	-0.50
0.524150	 2.50
0.524150	 2.50
0.524150	-0.50
0.529000	-0.50
0.529150	 2.50
0.529150	 2.50
0.529150	-0.50
0.532000	-0.50
0.532150	 2.50
0.532150	 2.50
0.532150	-0.50
0.534000	-0.50
0.534150	 2.50
0.534150	 2.50
0.534150	-0.50
0.536000	-0.50
0.536150	 2.50
0.536150	 2.50
0.536150	-0.50
0.542000	-0.50
0.542150	 2.50
0.542150	 2.50
0.542150	-0.50
0.544000	-0.50
0.544150	 2.50
0.544150	 2.50
0.544150	-0.50
0.546000	-0.50
0.546150	 2.50
0.546150	 2.50
0.546150	-0.50
0.548000	-0.50
0.548150	 2.50
0.548150	 2.50
0.548150	-0.50
0.552000	-0.50
0.552150	 2.50
0.552150	 2.50
0.552150	-0.50
0.557000	-0.50
0.557150	 2.50
0.557150	 2.50
0.557150	-0.50
0.559000	-0.50
0.559150	 2.50
0.559150	 2.50
0.559150	-0.50
0.566000	-0.50
0.566150	 2.50
0.566150	 2.50
0.566150	-0.50
0.568000	-0.50
0.568150	 2.50
0.568150	 2.50
0.568150	-0.50
0.570000	-0.50
0.570150	 2.50
0.570150	 2.50
0.570150	-0.50
0.579000	-0.50
0.579150	 2.50
0.579150	 2.50
0.579150	-0.50
0.586000	-0.50
0.586150	 2.50
0.586150	 2.50
0.586150	-0.50
0.589000	-0.50
0.589150	 2.50
0.589150	 2.50
0.589150	-0.50
0.596000	-0.50
0.596150	 2.50
0.596150	 2.50
0.596150	-0.50
0.598000	-0.50
0.598150	 2.50
0.598150	 2.50
0.598150	-0.50
0.601000	-0.50
0.601150	 2.50
0.601150	 2.50
0.601150	-0.50
0.610000	-0.50
0.610150	 2.50
0.610150	 2.50
0.610150	-0.50
0.614000	-0.50
0.614150	 2.50
0.614150	 2.50
0.614150	-0.50
0.618000	-0.50
0.618150	 2.50
0.618150	 2.50
0.618150	-0.50
0.621000	-0.50
0.621150	 2.50
0.621150	 2.50
0.621150	-0.50
0.623000	-0.50
0.623150	 2.50
0.623150	 2.50
0.623150	-0.50
0.626000	-0.50
0.626150	 2.50
0.626150	 2.50
0.626150	-0.50
0.628000	-0.50
0.628150	 2.50
0.628150	 2.50
0.628150	-0.50
0.634000	-0.50
0.634150	 2.50
0.634150	 2.50
0.634150	-0.50
0.639000	-0.50
0.639150	 2.50
0.639150	 2.50
0.639150	-0.50
0.641000	-0.50
0.641150	 2.50
0.641150	 2.50
0.641150	-0.50
0.643000	-0.50
0.643150	 2.50
0.643150	 2.50
0.643150	-0.50
0.648000	-0.50
0.648150	 2.50
0.648150	 2.50
0.648150	-0.50
0.651000	-0.50
0.651150	 2.50
0.651150	 2.50
0.651150	-0.50
0.656000	-0.50
0.656150	 2.50
0.656150	 2.50
0.656150	-0.50
0.658000	-0.50
0.658150	 2.50
0.658150	 2.50
0.658150	-0.50
0.661000	-0.50
0.661150	 2.50
0.661150	 2.50
0.661150	-0.50
0.664000	-0.50
0.664150	 2.50
0.664150	 2.50
0.664150	-0.50
0.668000	-0.50
0.668150	 2.50
0.668150	 2.50
0.668150	-0.50
0.671000	-0.50
0.671150	 2.50
0.671150	 2.50
0.671150	-0.50
0.673000	-0.50
0.673150	 2.50
0.673150	 2.50
0.673150	-0.50
0.679000	-0.50
0.679150	 2.50
0.679150	 2.50
0.679150	-0.50
0.682000	-0.50
0.682150	 2.50
0.682150	 2.50
0.682150	-0.50
0.688000	-0.50
0.688150	 2.50
0.688150	 2.50
0.688150	-0.50
0.690000	-0.50
0.690150	 2.50
0.690150	 2.50
0.690150	-0.50
0.697000	-0.50
0.697150	 2.50
0.697150	 2.50
0.697150	-0.50
0.699000	-0.50
0.699150	 2.50
0.699150	 2.50
0.699150	-0.50
0.702000	-0.50
0.702150	 2.50
0.702150	 2.50
0.702150	-0.50
0.704000	-0.50
0.704150	 2.50
0.704150	 2.50
0.704150	-0.50
0.708000	-0.50
0.708150	 2.50
0.708150	 2.50
0.708150	-0.50
0.711000	-0.50
0.711150	 2.50
0.711150	 2.50
0.711150	-0.50
0.715000	-0.50
0.715150	 2.50
0.715150	 2.50
0.715150	-0.50
0.717000	-0.50
0.717150	 2.50
0.717150	 2.50
0.717150	-0.50
0.722000	-0.50
0.722150	 2.50
0.722150	 2.50
0.722150	-0.50
0.729000	-0.50
0.729150	 2.50
0.729150	 2.50
0.729150	-0.50
0.735000	-0.50
0.735150	 2.50
0.735150	 2.50
0.735150	-0.50
0.738000	-0.50
0.738150	 2.50
0.738150	 2.50
0.738150	-0.50
0.740000	-0.50
0.740150	 2.50
0.740150	 2.50
0.740150	-0.50
0.746000	-0.50
0.746150	 2.50
0.746150	 2.50
0.746150	-0.50
0.748000	-0.50
0.748150	 2.50
0.748150	 2.50
0.748150	-0.50
0.752000	-0.50
0.752150	 2.50
0.752150	 2.50
0.752150	-0.50
0.754000	-0.50
0.754150	 2.50
0.754150	 2.50
0.754150	-0.50
0.758000	-0.50
0.758150	 2.50
0.758150	 2.50
0.758150	-0.50
0.763000	-0.50
0.763150	 2.50
0.763150	 2.50
0.763150	-0.50
0.765000	-0.50
0.765150	 2.50
0.765150	 2.50
0.765150	-0.50
0.771000	-0.50
0.771150	 2.50
0.771150	 2.50
0.771150	-0.50
0.775000	-0.50
0.775150	 2.50
0.775150	 2.50
0.775150	-0.50
0.778000	-0.50
0.778150	 2.50
0.778150	 2.50
0.778150	-0.50
0.788000	-0.50
0.788150	 2.50
0.788150	 2.50
0.788150	-0.50
0.794000	-0.50
0.794150	 2.50
0.794150	 2.50
0.794150	-0.50
0.799000	-0.50
0.799150	 2.50
0.799150	 2.50
0.799150	-0.50
0.801000	-0.50
0.801150	 2.50
0.801150	 2.50
0.801150	-0.50
0.804000	-0.50
0.804150	 2.50
0.804150	 2.50
0.804150	-0.50
0.806000	-0.50
0.806150	 2.50
0.806150	 2.50
0.806150	-0.50
0.810000	-0.50
0.810150	 2.50
0.810150	 2.50
0.810150	-0.50
0.815000	-0.50
0.815150	 2.50
0.815150	 2.50
0.815150	-0.50
0.818000	-0.50
0.818150	 2.50
0.818150	 2.50
0.818150	-0.50
0.825000	-0.50
0.825150	 2.50
0.825150	 2.50
0.825150	-0.50
0.828000	-0.50
0.828150	 2.50
0.828150	 2.50
0.828150	-0.50
0.836000	-0.50
0.836150	 2.50
0.836150	 2.50
0.836150	-0.50
0.839000	-0.50
0.839150	 2.50
0.839150	 2.50
0.839150	-0.50
0.842000	-0.50
0.842150	 2.50
0.842150	 2.50
0.842150	-0.50
0.847000	-0.50
0.847150	 2.50
0.847150	 2.50
0.847150	-0.50
0.855000	-0.50
0.855150	 2.50
0.855150	 2.50
0.855150	-0.50
0.859000	-0.50
0.859150	 2.50
0.859150	 2.50
0.859150	-0.50
0.868000	-0.50
0.868150	 2.50
0.868150	 2.50
0.868150	-0.50
0.874000	-0.50
0.874150	 2.50
0.874150	 2.50
0.874150	-0.50
0.876000	-0.50
0.876150	 2.50
0.876150	 2.50
0.876150	-0.50
0.878000	-0.50
0.878150	 2.50
0.878150	 2.50
0.878150	-0.50
0.882000	-0.50
0.882150	 2.50
0.882150	 2.50
0.882150	-0.50
0.891000	-0.50
0.891150	 2.50
0.891150	 2.50
0.891150	-0.50
0.894000	-0.50
0.894150	 2.50
0.894150	 2.50
0.894150	-0.50
0.896000	-0.50
0.896150	 2.50
0.896150	 2.50
0.896150	-0.50
0.899000	-0.50
0.899150	 2.50
0.899150	 2.50
0.899150	-0.50
0.903000	-0.50
0.903150	 2.50
0.903150	 2.50
0.903150	-0.50
0.907000	-0.50
0.907150	 2.50
0.907150	 2.50
0.907150	-0.50
0.911000	-0.50
0.911150	 2.50
0.911150	 2.50
0.911150	-0.50
0.913000	-0.50
0.913150	 2.50
0.913150	 2.50
0.913150	-0.50
0.920000	-0.50
0.920150	 2.50
0.920150	 2.50
0.920150	-0.50
0.923000	-0.50
0.923150	 2.50
0.923150	 2.50
0.923150	-0.50
0.926000	-0.50
0.926150	 2.50
0.926150	 2.50
0.926150	-0.50
0.928000	-0.50
0.928150	 2.50
0.928150	 2.50
0.928150	-0.50
0.931000	-0.50
0.931150	 2.50
0.931150	 2.50
0.931150	-0.50
0.940000	-0.50
0.940150	 2.50
0.940150	 2.50
0.940150	-0.50
0.942000	-0.50
0.942150	 2.50
0.942150	 2.50
0.942150	-0.50
0.947000	-0.50
0.947150	 2.50
0.947150	 2.50
0.947150	-0.50
0.952000	-0.50
0.952150	 2.50
0.952150	 2.50
0.952150	-0.50
0.957000	-0.50
0.957150	 2.50
0.957150	 2.50
0.957150	-0.50
0.964000	-0.50
0.964150	 2.50
0.964150	 2.50
0.964150	-0.50
0.966000	-0.50
0.966150	 2.50
0.966150	 2.50
0.966150	-0.50
0.969000	-0.50
0.969150	 2.50
0.969150	 2.50
0.969150	-0.50
0.972000	-0.50
0.972150	 2.50
0.972150	 2.50
0.972150	-0.50
0.974000	-0.50
0.974150	 2.50
0.974150	 2.50
0.974150	-0.50
0.980000	-0.50
0.980150	 2.50
0.980150	 2.50
0.980150	-0.50
0.983000	-0.50
0.983150	 2.50
0.983150	 2.50
0.983150	-0.50
0.989000	-0.50
0.989150	 2.50
0.989150	 2.50
0.989150	-0.50
0.991000	-0.50
0.991150	 2.50
0.991150	 2.50
0.991150	-0.50
0.994000	-0.50
0.994150	 2.50
0.994150	 2.50
0.994150	-0.50
0.999000	-0.50
0.999150	 2.50
0.999150	 2.50
0.999150	-0.50
1.002000	-0.50
1.002150	 2.50
1.002150	 2.50
1.002150	-0.50
1.004000	-0.50
1.004150	 2.50
1.004150	 2.50
1.004150	-0.50
1.011000	-0.50
1.011150	 2.50
1.011150	 2.50
1.011150	-0.50
1.016000	-0.50
1.016150	 2.50
1.016150	 2.50
1.016150	-0.50
1.018000	-0.50
1.018150	 2.50
1.018150	 2.50
1.018150	-0.50
1.020000	-0.50
1.020150	 2.50
1.020150	 2.50
1.020150	-0.50
1.023000	-0.50
1.023150	 2.50
1.023150	 2.50
1.023150	-0.50
1.025000	-0.50
1.025150	 2.50
1.025150	 2.50
1.025150	-0.50
1.028000	-0.50
1.028150	 2.50
1.028150	 2.50
1.028150	-0.50
1.034000	-0.50
1.034150	 2.50
1.034150	 2.50
1.034150	-0.50
1.041000	-0.50
1.041150	 2.50
1.041150	 2.50
1.041150	-0.50
1.045000	-0.50
1.045150	 2.50
1.045150	 2.50
1.045150	-0.50
1.049000	-0.50
1.049150	 2.50
1.049150	 2.50
1.049150	-0.50
1.052000	-0.50
1.052150	 2.50
1.052150	 2.50
1.052150	-0.50
1.054000	-0.50
1.054150	 2.50
1.054150	 2.50
1.054150	-0.50
1.056000	-0.50
1.056150	 2.50
1.056150	 2.50
1.056150	-0.50
1.060000	-0.50
1.060150	 2.50
1.060150	 2.50
1.060150	-0.50
1.062000	-0.50
1.062150	 2.50
1.062150	 2.50
1.062150	-0.50
1.065000	-0.50
1.065150	 2.50
1.065150	 2.50
1.065150	-0.50
1.068000	-0.50
1.068150	 2.50
1.068150	 2.50
1.068150	-0.50
1.073000	-0.50
1.073150	 2.50
1.073150	 2.50
1.073150	-0.50
1.078000	-0.50
1.078150	 2.50
1.078150	 2.50
1.078150	-0.50
1.083000	-0.50
1.083150	 2.50
1.083150	 2.50
1.083150	-0.50
1.089000	-0.50
1.089150	 2.50
1.089150	 2.50
1.089150	-0.50
1.094000	-0.50
1.094150	 2.50
1.094150	 2.50
1.094150	-0.50
1.097000	-0.50
1.097150	 2.50
1.097150	 2.50
1.097150	-0.50
1.099000	-0.50
1.099150	 2.50
1.099150	 2.50
1.099150	-0.50
1.101000	-0.50
1.101150	 2.50
1.101150	 2.50
1.101150	-0.50
1.103000	-0.50
1.103150	 2.50
1.103150	 2.50
1.103150	-0.50
1.106000	-0.50
1.106150	 2.50
1.106150	 2.50
1.106150	-0.50
1.109000	-0.50
1.109150	 2.50
1.109150	 2.50
1.109150	-0.50
1.113000	-0.50
1.113150	 2.50
1.113150	 2.50
1.113150	-0.50
1.115000	-0.50
1.115150	 2.50
1.115150	 2.50
1.115150	-0.50
1.118000	-0.50
1.118150	 2.50
1.118150	 2.50
1.118150	-0.50
1.125000	-0.50
1.125150	 2.50
1.125150	 2.50
1.125150	-0.50
1.127000	-0.50
1.127150	 2.50
1.127150	 2.50
1.127150	-0.50
1.136000	-0.50
1.136150	 2.50
1.136150	 2.50
1.136150	-0.50
1.138000	-0.50
1.138150	 2.50
1.138150	 2.50
1.138150	-0.50
1.140000	-0.50
1.140150	 2.50
1.140150	 2.50
1.140150	-0.50
1.142000	-0.50
1.142150	 2.50
1.142150	 2.50
1.142150	-0.50
1.145000	-0.50
1.145150	 2.50
1.145150	 2.50
1.145150	-0.50
1.147000	-0.50
1.147150	 2.50
1.147150	 2.50
1.147150	-0.50
1.150000	-0.50
1.150150	 2.50
1.150150	 2.50
1.150150	-0.50
1.152000	-0.50
1.152150	 2.50
1.152150	 2.50
1.152150	-0.50
1.154000	-0.50
1.154150	 2.50
1.154150	 2.50
1.154150	-0.50
1.158000	-0.50
1.158150	 2.50
1.158150	 2.50
1.158150	-0.50
1.164000	-0.50
1.164150	 2.50
1.164150	 2.50
1.164150	-0.50
1.170000	-0.50
1.170150	 2.50
1.170150	 2.50
1.170150	-0.50
1.173000	-0.50
1.173150	 2.50
1.173150	 2.50
1.173150	-0.50
1.180000	-0.50
1.180150	 2.50
1.180150	 2.50
1.180150	-0.50
1.183000	-0.50
1.183150	 2.50
1.183150	 2.50
1.183150	-0.50
1.194000	-0.50
1.194150	 2.50
1.194150	 2.50
1.194150	-0.50
1.198000	-0.50
1.198150	 2.50
1.198150	 2.50
1.198150	-0.50
1.200000	-0.50
1.200150	 2.50
1.200150	 2.50
1.200150	-0.50
1.202000	-0.50
1.202150	 2.50
1.202150	 2.50
1.202150	-0.50
1.209000	-0.50
1.209150	 2.50
1.209150	 2.50
1.209150	-0.50
1.215000	-0.50
1.215150	 2.50
1.215150	 2.50
1.215150	-0.50
1.219000	-0.50
1.219150	 2.50
1.219150	 2.50
1.219150	-0.50
1.225000	-0.50
1.225150	 2.50
1.225150	 2.50
1.225150	-0.50
1.229000	-0.50
1.229150	 2.50
1.229150	 2.50
1.229150	-0.50
1.231000	-0.50
1.231150	 2.50
1.231150	 2.50
1.231150	-0.50
1.238000	-0.50
1.238150	 2.50
1.238150	 2.50
1.238150	-0.50
1.240000	-0.50
1.240150	 2.50
1.240150	 2.50
1.240150	-0.50
1.243000	-0.50
1.243150	 2.50
1.243150	 2.50
1.243150	-0.50
1.247000	-0.50
1.247150	 2.50
1.247150	 2.50
1.247150	-0.50
1.249000	-0.50
1.249150	 2.50
1.249150	 2.50
1.249150	-0.50
1.251000	-0.50
1.251150	 2.50
1.251150	 2.50
1.251150	-0.50
1.256000	-0.50
1.256150	 2.50
1.256150	 2.50
1.256150	-0.50
1.258000	-0.50
1.258150	 2.50
1.258150	 2.50
1.258150	-0.50
1.262000	-0.50
1.262150	 2.50
1.262150	 2.50
1.262150	-0.50
1.264000	-0.50
1.264150	 2.50
1.264150	 2.50
1.264150	-0.50
1.268000	-0.50
1.268150	 2.50
1.268150	 2.50
1.268150	-0.50
1.272000	-0.50
1.272150	 2.50
1.272150	 2.50
1.272150	-0.50
1.274000	-0.50
1.274150	 2.50
1.274150	 2.50
1.274150	-0.50
1.276000	-0.50
1.276150	 2.50
1.276150	 2.50
1.276150	-0.50
1.281000	-0.50
1.281150	 2.50
1.281150	 2.50
1.281150	-0.50
1.285000	-0.50
1.285150	 2.50
1.285150	 2.50
1.285150	-0.50
1.288000	-0.50
1.288150	 2.50
1.288150	 2.50
1.288150	-0.50
1.292000	-0.50
1.292150	 2.50
1.292150	 2.50
1.292150	-0.50
1.295000	-0.50
1.295150	 2.50
1.295150	 2.50
1.295150	-0.50
1.297000	-0.50
1.297150	 2.50
1.297150	 2.50
1.297150	-0.50
1.299000	-0.50
1.299150	 2.50
1.299150	 2.50
1.299150	-0.50
1.301000	-0.50
1.301150	 2.50
1.301150	 2.50
1.301150	-0.50
1.304000	-0.50
1.304150	 2.50
1.304150	 2.50
1.304150	-0.50
1.307000	-0.50
1.307150	 2.50
1.307150	 2.50
1.307150	-0.50
1.309000	-0.50
1.309150	 2.50
1.309150	 2.50
1.309150	-0.50
1.311000	-0.50
1.311150	 2.50
1.311150	 2.50
1.311150	-0.50
1.317000	-0.50
1.317150	 2.50
1.317150	 2.50
1.317150	-0.50
1.319000	-0.50
1.319150	 2.50
1.319150	 2.50
1.319150	-0.50
1.322000	-0.50
1.322150	 2.50
1.322150	 2.50
1.322150	-0.50
1.332000	-0.50
1.332150	 2.50
1.332150	 2.50
1.332150	-0.50
1.334000	-0.50
1.334150	 2.50
1.334150	 2.50
1.334150	-0.50
1.339000	-0.50
1.339150	 2.50
1.339150	 2.50
1.339150	-0.50
1.341000	-0.50
1.341150	 2.50
1.341150	 2.50
1.341150	-0.50
1.353000	-0.50
1.353150	 2.50
1.353150	 2.50
1.353150	-0.50
1.356000	-0.50
1.356150	 2.50
1.356150	 2.50
1.356150	-0.50
1.358000	-0.50
1.358150	 2.50
1.358150	 2.50
1.358150	-0.50
1.360000	-0.50
1.360150	 2.50
1.360150	 2.50
1.360150	-0.50
